page,page_num,n_runs_found,n_valid_runs,winner_filename,selection_tier,confidence,winner_score,reason,all_scores,ocr_file_found,timestamp
page_465,465,3,3,page_465_semantic_3.csv,TIER2,medium,57.61,"Run 3 captures the most accurate and complete Venetian addresses which are crucial for the geocoding task, despite having some address formatting issues.",page_465_semantic_1.csv=57.6; page_465_semantic_2.csv=57.6; page_465_semantic_3.csv=57.6,True,2026-06-09T19:45:13.390189
page_466,466,3,3,page_466_semantic_1.csv,TIER2,medium,49.58,"Run 1 contains the most specific Venetian addresses (sestiere and civic number), which are crucial for geocoding, but has inconsistencies in 'Additional Info' column.",page_466_semantic_1.csv=49.6; page_466_semantic_2.csv=47.6; page_466_semantic_3.csv=49.6,True,2026-06-09T19:45:20.148166
page_467,467,1,1,page_467_semantic_1.csv,SINGLE,high,56.2,only_one_run,page_467_semantic_1.csv=56.2,True,2026-06-09T19:45:24.040792
page_468,468,3,3,page_468_semantic_3.csv,TIER2,high,58.11,"Run 3 provides the most accurate and complete information with correct names, addresses, and categories, as well as accurate Venetian addresses for geocoding.",page_468_semantic_1.csv=58.2; page_468_semantic_2.csv=58.2; page_468_semantic_3.csv=58.1,True,2026-06-09T19:45:32.128965
page_469,469,3,3,page_469_semantic_1.csv,TIER2,high,57.13,"Run 1 best captures accurate names and addresses with Venetian sestiere and civic numbers, which are essential for geocoding, while Runs 2 and 3 include irrelevant repeated entries and significant errors.",page_469_semantic_1.csv=57.1; page_469_semantic_2.csv=57.1; page_469_semantic_3.csv=58.8,True,2026-06-09T19:45:38.919242
page_470,470,3,3,page_470_semantic_1.csv,TIER2,high,58.72,"Run 1 features the most complete and accurate names and addresses with a focus on Venetian locations crucial for geocoding, and has fewer errors compared to other runs.",page_470_semantic_1.csv=58.7; page_470_semantic_2.csv=58.7; page_470_semantic_3.csv=58.6,True,2026-06-09T19:45:46.056664
page_471,471,3,3,page_471_semantic_1.csv,TIER2,high,61.18,"Run 1 captures the most complete and accurate data with correct names and addresses, especially Venetian ones, essential for geocoding.",page_471_semantic_1.csv=61.2; page_471_semantic_2.csv=61.2; page_471_semantic_3.csv=61.1,True,2026-06-09T19:45:52.520845
page_472,472,3,3,page_472_semantic_1.csv,TIER2,low,55.06,"None of the runs accurately capture all the Venetian addresses and relevant details needed for geocoding, but Run 1 contains more rows and relevant entry categories compared to the other runs.",page_472_semantic_1.csv=55.1; page_472_semantic_2.csv=55.2; page_472_semantic_3.csv=55.1,True,2026-06-09T19:46:00.185560
page_473,473,3,3,page_473_semantic_1.csv,TIER2,low,54.66,"All runs have significant issues and do not fully align with the OCR text; however, Run 1 has the closest alignment in terms of names and Venetian addresses despite errors in categorization and additional details.",page_473_semantic_1.csv=54.7; page_473_semantic_2.csv=54.8; page_473_semantic_3.csv=54.7,True,2026-06-09T19:46:07.970833
page_474,474,3,3,page_474_semantic_1.csv,TIER2,high,59.81,"Run 1 is more complete in capturing Venetian addresses and contains fewer errors regarding professions and names compared to Run 3, which has many inconsistencies and errors.",page_474_semantic_1.csv=59.8; page_474_semantic_2.csv=59.8; page_474_semantic_3.csv=59.9,True,2026-06-09T19:46:16.572207
page_475,475,3,3,page_475_semantic_1.csv,TIER2,low,58.06,"Run 1 captures the addresses more completely than the others, but all runs contain notable errors and inconsistencies.",page_475_semantic_1.csv=58.1; page_475_semantic_2.csv=58.1; page_475_semantic_3.csv=58.4,True,2026-06-09T19:46:23.740860
page_476,476,3,3,page_476_semantic_2.csv,TIER2,high,54.2,"Run 2 correctly transcribes addresses and professions for most Venetian entries, closely aligning with the OCR text.",page_476_semantic_1.csv=54.3; page_476_semantic_2.csv=54.2; page_476_semantic_3.csv=54.3,True,2026-06-09T19:46:30.907942
page_477,477,3,3,page_477_semantic_1.csv,TIER2,low,52.22,"All runs contain significant inaccuracies and format issues, but Run 1 appears slightly better in terms of capturing addresses and names more accurately. However, confidence is low due to pervasive errors.",page_477_semantic_1.csv=52.2; page_477_semantic_2.csv=52.2; page_477_semantic_3.csv=52.2,True,2026-06-09T19:46:37.359310
page_478,478,3,3,page_478_semantic_1.csv,TIER2,medium,59.31,"Run 1 contains more complete and accurate names and addresses with relatively fewer errors, making it best for geocoding tasks.",page_478_semantic_1.csv=59.3; page_478_semantic_2.csv=59.3; page_478_semantic_3.csv=59.2,True,2026-06-09T19:46:45.039496
page_479,479,3,3,page_479_semantic_3.csv,TIER2,medium,59.0,"Run 3 captures the most complete and accurate Venetian addresses, which are essential for the geocoding task.",page_479_semantic_1.csv=58.8; page_479_semantic_2.csv=58.8; page_479_semantic_3.csv=59.0,True,2026-06-09T19:46:51.666292
page_480,480,3,3,page_480_semantic_3.csv,TIER2,low,59.18,"None of the runs are perfect, but run 3 attempts to provide more Venetian address details, which is key for geocoding, despite significant inaccuracies and errors present.",page_480_semantic_1.csv=59.1; page_480_semantic_2.csv=59.1; page_480_semantic_3.csv=59.2,True,2026-06-09T19:46:58.659183
page_481,481,3,3,page_481_semantic_1.csv,TIER2,high,60.61,"Run 1 correctly captures the most complete and accurate list of Venetian addresses, with correct details and fewest inaccuracies.",page_481_semantic_1.csv=60.6; page_481_semantic_2.csv=60.6; page_481_semantic_3.csv=60.6,True,2026-06-09T19:47:04.802783
page_482,482,3,3,page_482_semantic_1.csv,TIER2,low,55.92,"All runs have significant errors, but Run 1 lists more complete Venetian addresses for geocoding despite adding incorrect overlays.",page_482_semantic_1.csv=55.9; page_482_semantic_2.csv=55.6; page_482_semantic_3.csv=55.9,True,2026-06-09T19:47:11.289008
page_483,483,3,3,page_483_semantic_3.csv,TIER2,medium,48.62,"Run 3 has a more consistent extraction of addresses and categories, with fewer apparent transcription errors than the others.",page_483_semantic_1.csv=48.6; page_483_semantic_2.csv=48.6; page_483_semantic_3.csv=48.6,True,2026-06-09T19:47:17.531688
page_484,484,3,3,page_484_semantic_1.csv,TIER2,low,59.83,"All runs contain significant errors and incompleteness, but Run 1 appears to have the most entries with correct Venetian addresses, which are valuable for geocoding.",page_484_semantic_1.csv=59.8; page_484_semantic_2.csv=59.8; page_484_semantic_3.csv=59.9,True,2026-06-09T19:47:24.258212
page_485,485,3,3,page_485_semantic_2.csv,TIER2,medium,59.47,"Run 2 does not contain unrelated or repeated data, maintains address consistency, and aligns best with the transcribed text despite still having errors.",page_485_semantic_1.csv=59.5; page_485_semantic_2.csv=59.5; page_485_semantic_3.csv=59.3,True,2026-06-09T19:47:31.531116
page_486,486,3,3,page_486_semantic_1.csv,TIER2,low,53.06,All runs contain significant extraction errors but Run 1 has more Venetian addresses and aligns more closely with the raw text.,page_486_semantic_1.csv=53.1; page_486_semantic_2.csv=53.2; page_486_semantic_3.csv=53.1,True,2026-06-09T19:47:38.596181
page_487,487,3,3,page_487_semantic_2.csv,TIER2,low,51.84,"All runs have significant errors, but Run 2 captures slightly more correct variations and geographic context despite more typos.",page_487_semantic_1.csv=51.7; page_487_semantic_2.csv=51.8; page_487_semantic_3.csv=51.7,True,2026-06-09T19:47:46.071606
page_488,488,3,3,page_488_semantic_1.csv,TIER2,high,50.93,"Run 1 captures the correct name, a valuable Venetian address suitable for geocoding, and relevant category information accurately, while Run 3 misinterprets the data significantly.",page_488_semantic_1.csv=50.9; page_488_semantic_2.csv=50.9; page_488_semantic_3.csv=50.9,True,2026-06-09T19:47:52.625599
page_489,489,3,1,page_489_semantic_3.csv,TIER1,high,50.8,only_valid_run,page_489_semantic_1.csv=50.0; page_489_semantic_2.csv=50.0; page_489_semantic_3.csv=50.8,True,2026-06-09T19:47:57.234701
page_491,491,3,3,page_491_semantic_3.csv,TIER2,high,57.04,"Run 3 best captures the actual content with accurate names and locations, providing the most complete and error-free semantic extraction for downstream geocoding.",page_491_semantic_1.csv=57.1; page_491_semantic_2.csv=57.1; page_491_semantic_3.csv=57.0,True,2026-06-09T19:48:04.019496
page_492,492,3,3,page_492_semantic_2.csv,TIER2,medium,58.48,"Run 2 best captures the actual content by listing correct city names and locations, unlike the others which mistakenly include 'Calleva (S. Maria di Sala)' erroneously as addresses.",page_492_semantic_1.csv=58.5; page_492_semantic_2.csv=58.5; page_492_semantic_3.csv=58.5,True,2026-06-09T19:48:11.380588
page_493,493,3,3,page_493_semantic_1.csv,TIER2,medium,47.2,"Run 1 provides a more complete set of locations and addresses, which are essential for geocoding, despite some redundant additional information present.",page_493_semantic_1.csv=47.2; page_493_semantic_2.csv=40.6; page_493_semantic_3.csv=47.2,True,2026-06-09T19:48:19.147652
page_494,494,1,1,page_494_semantic_1.csv,SINGLE,high,58.2,only_one_run,page_494_semantic_1.csv=58.2,True,2026-06-09T19:48:22.937807
page_495,495,1,1,page_495_semantic_1.csv,SINGLE,high,61.7,only_one_run,page_495_semantic_1.csv=61.7,True,2026-06-09T19:48:26.522294
page_496,496,1,1,page_496_semantic_1.csv,SINGLE,high,63.9,only_one_run,page_496_semantic_1.csv=63.9,True,2026-06-09T19:48:29.756606
page_497,497,1,1,page_497_semantic_1.csv,SINGLE,high,60.2,only_one_run,page_497_semantic_1.csv=60.2,True,2026-06-09T19:48:33.176678
page_498,498,1,1,page_498_semantic_1.csv,SINGLE,high,51.7,only_one_run,page_498_semantic_1.csv=51.7,True,2026-06-09T19:48:37.580143
page_499,499,1,1,page_499_semantic_1.csv,SINGLE,high,61.7,only_one_run,page_499_semantic_1.csv=61.7,True,2026-06-09T19:48:40.959525
page_500,500,1,1,page_500_semantic_1.csv,SINGLE,high,56.0,only_one_run,page_500_semantic_1.csv=56.0,True,2026-06-09T19:48:44.543502
page_501,501,1,1,page_501_semantic_1.csv,SINGLE,high,54.5,only_one_run,page_501_semantic_1.csv=54.5,True,2026-06-09T19:48:47.699725
page_502,502,1,0,page_502_semantic_1.csv,SINGLE,high,39.7,only_one_run,page_502_semantic_1.csv=39.7,True,2026-06-09T19:48:51.404467
page_503,503,1,0,page_503_semantic_1.csv,SINGLE,high,40.0,only_one_run,page_503_semantic_1.csv=40.0,True,2026-06-09T19:48:54.681305
page_504,504,1,1,page_504_semantic_1.csv,SINGLE,high,63.7,only_one_run,page_504_semantic_1.csv=63.7,True,2026-06-09T19:48:58.242822
page_505,505,1,1,page_505_semantic_1.csv,SINGLE,high,60.3,only_one_run,page_505_semantic_1.csv=60.3,True,2026-06-09T19:49:02.469783
page_506,506,1,1,page_506_semantic_1.csv,SINGLE,high,61.2,only_one_run,page_506_semantic_1.csv=61.2,True,2026-06-09T19:49:07.174197
page_507,507,1,1,page_507_semantic_1.csv,SINGLE,high,55.2,only_one_run,page_507_semantic_1.csv=55.2,True,2026-06-09T19:49:10.451342
page_508,508,1,1,page_508_semantic_1.csv,SINGLE,high,55.5,only_one_run,page_508_semantic_1.csv=55.5,True,2026-06-09T19:49:14.302661
page_509,509,1,1,page_509_semantic_1.csv,SINGLE,high,63.7,only_one_run,page_509_semantic_1.csv=63.7,True,2026-06-09T19:49:17.723581
page_510,510,0,0,,FAILED,,,no_semantic_files_found,,False,2026-06-09T19:49:17.855871
page_511,511,1,1,page_511_semantic_1.csv,SINGLE,high,63.1,only_one_run,page_511_semantic_1.csv=63.1,True,2026-06-09T19:49:21.510875
page_512,512,1,1,page_512_semantic_1.csv,SINGLE,high,59.8,only_one_run,page_512_semantic_1.csv=59.8,True,2026-06-09T19:49:25.197294
page_513,513,1,1,page_513_semantic_1.csv,SINGLE,high,55.1,only_one_run,page_513_semantic_1.csv=55.1,True,2026-06-09T19:49:29.130221
page_514,514,1,1,page_514_semantic_1.csv,SINGLE,high,63.6,only_one_run,page_514_semantic_1.csv=63.6,True,2026-06-09T19:49:33.760771
page_515,515,1,1,page_515_semantic_1.csv,SINGLE,high,52.6,only_one_run,page_515_semantic_1.csv=52.6,True,2026-06-09T19:49:37.485546
page_516,516,1,1,page_516_semantic_1.csv,SINGLE,high,61.4,only_one_run,page_516_semantic_1.csv=61.4,True,2026-06-09T19:49:42.093569
page_517,517,1,1,page_517_semantic_1.csv,SINGLE,high,64.2,only_one_run,page_517_semantic_1.csv=64.2,True,2026-06-09T19:49:46.701762
page_518,518,1,1,page_518_semantic_1.csv,SINGLE,high,62.2,only_one_run,page_518_semantic_1.csv=62.2,True,2026-06-09T19:49:50.471837
page_519,519,1,1,page_519_semantic_1.csv,SINGLE,high,63.1,only_one_run,page_519_semantic_1.csv=63.1,True,2026-06-09T19:49:54.089670
page_520,520,1,1,page_520_semantic_1.csv,SINGLE,high,64.9,only_one_run,page_520_semantic_1.csv=64.9,True,2026-06-09T19:49:58.068597
page_521,521,1,1,page_521_semantic_1.csv,SINGLE,high,62.6,only_one_run,page_521_semantic_1.csv=62.6,True,2026-06-09T19:50:02.085418
page_522,522,1,1,page_522_semantic_1.csv,SINGLE,high,59.7,only_one_run,page_522_semantic_1.csv=59.7,True,2026-06-09T19:50:06.029639
page_523,523,1,1,page_523_semantic_1.csv,SINGLE,high,66.6,only_one_run,page_523_semantic_1.csv=66.6,True,2026-06-09T19:50:09.684206
page_524,524,1,1,page_524_semantic_1.csv,SINGLE,high,62.0,only_one_run,page_524_semantic_1.csv=62.0,True,2026-06-09T19:50:12.827660
page_525,525,1,1,page_525_semantic_1.csv,SINGLE,high,58.2,only_one_run,page_525_semantic_1.csv=58.2,True,2026-06-09T19:50:15.989149
page_526,526,1,1,page_526_semantic_1.csv,SINGLE,high,62.3,only_one_run,page_526_semantic_1.csv=62.3,True,2026-06-09T19:50:19.888307
page_527,527,1,0,page_527_semantic_1.csv,SINGLE,high,28.9,only_one_run,page_527_semantic_1.csv=28.9,True,2026-06-09T19:50:23.976041
page_528,528,1,1,page_528_semantic_1.csv,SINGLE,high,59.8,only_one_run,page_528_semantic_1.csv=59.8,True,2026-06-09T19:50:27.355495
page_529,529,1,0,page_529_semantic_1.csv,SINGLE,high,37.0,only_one_run,page_529_semantic_1.csv=37.0,True,2026-06-09T19:50:31.246750
page_530,530,1,1,page_530_semantic_1.csv,SINGLE,high,59.2,only_one_run,page_530_semantic_1.csv=59.2,True,2026-06-09T19:50:34.997407
page_531,531,1,1,page_531_semantic_1.csv,SINGLE,high,51.3,only_one_run,page_531_semantic_1.csv=51.3,True,2026-06-09T19:50:39.542604
page_532,532,1,1,page_532_semantic_1.csv,SINGLE,high,57.3,only_one_run,page_532_semantic_1.csv=57.3,True,2026-06-09T19:50:42.715740
page_533,533,1,1,page_533_semantic_1.csv,SINGLE,high,37.3,only_one_run,page_533_semantic_1.csv=37.3,True,2026-06-09T19:50:45.890669
page_534,534,1,1,page_534_semantic_1.csv,SINGLE,high,28.6,only_one_run,page_534_semantic_1.csv=28.6,True,2026-06-09T19:50:49.167068
page_535,535,1,1,page_535_semantic_1.csv,SINGLE,high,69.3,only_one_run,page_535_semantic_1.csv=69.3,True,2026-06-09T19:50:53.265090
page_536,536,1,1,page_536_semantic_1.csv,SINGLE,high,64.0,only_one_run,page_536_semantic_1.csv=64.0,True,2026-06-09T19:50:56.745083
page_537,537,1,1,page_537_semantic_1.csv,SINGLE,high,64.0,only_one_run,page_537_semantic_1.csv=64.0,True,2026-06-09T19:51:00.738989
page_538,538,1,0,page_538_semantic_1.csv,SINGLE,high,35.8,only_one_run,page_538_semantic_1.csv=35.8,True,2026-06-09T19:51:04.101982
page_539,539,1,1,page_539_semantic_1.csv,SINGLE,high,60.0,only_one_run,page_539_semantic_1.csv=60.0,True,2026-06-09T19:51:07.702904
page_540,540,1,1,page_540_semantic_1.csv,SINGLE,high,61.1,only_one_run,page_540_semantic_1.csv=61.1,True,2026-06-09T19:51:11.397056
page_541,541,1,0,page_541_semantic_1.csv,SINGLE,high,28.4,only_one_run,page_541_semantic_1.csv=28.4,True,2026-06-09T19:51:15.381816
page_542,542,1,0,page_542_semantic_1.csv,SINGLE,high,35.8,only_one_run,page_542_semantic_1.csv=35.8,True,2026-06-09T19:51:20.195350
page_543,543,1,1,page_543_semantic_1.csv,SINGLE,high,40.1,only_one_run,page_543_semantic_1.csv=40.1,True,2026-06-09T19:51:23.463234
page_544,544,1,1,page_544_semantic_1.csv,SINGLE,high,63.8,only_one_run,page_544_semantic_1.csv=63.8,True,2026-06-09T19:51:27.056321
page_545,545,1,1,page_545_semantic_1.csv,SINGLE,high,59.8,only_one_run,page_545_semantic_1.csv=59.8,True,2026-06-09T19:51:30.333547
page_546,546,1,1,page_546_semantic_1.csv,SINGLE,high,38.2,only_one_run,page_546_semantic_1.csv=38.2,True,2026-06-09T19:51:34.205991
page_547,547,1,1,page_547_semantic_1.csv,SINGLE,high,57.9,only_one_run,page_547_semantic_1.csv=57.9,True,2026-06-09T19:51:38.385534
page_548,548,1,1,page_548_semantic_1.csv,SINGLE,high,62.4,only_one_run,page_548_semantic_1.csv=62.4,True,2026-06-09T19:51:42.111116
page_549,549,1,1,page_549_semantic_1.csv,SINGLE,high,55.7,only_one_run,page_549_semantic_1.csv=55.7,True,2026-06-09T19:51:46.000752
page_550,550,1,1,page_550_semantic_1.csv,SINGLE,high,64.6,only_one_run,page_550_semantic_1.csv=64.6,True,2026-06-09T19:51:49.380008
page_551,551,1,1,page_551_semantic_1.csv,SINGLE,high,53.8,only_one_run,page_551_semantic_1.csv=53.8,True,2026-06-09T19:51:53.009235
page_552,552,1,1,page_552_semantic_1.csv,SINGLE,high,53.1,only_one_run,page_552_semantic_1.csv=53.1,True,2026-06-09T19:51:57.174446
page_553,553,1,1,page_553_semantic_1.csv,SINGLE,high,60.5,only_one_run,page_553_semantic_1.csv=60.5,True,2026-06-09T19:52:00.852928
page_554,554,1,1,page_554_semantic_1.csv,SINGLE,high,63.8,only_one_run,page_554_semantic_1.csv=63.8,True,2026-06-09T19:52:04.001321
page_555,555,1,1,page_555_semantic_1.csv,SINGLE,high,63.8,only_one_run,page_555_semantic_1.csv=63.8,True,2026-06-09T19:52:07.470928
page_556,556,1,1,page_556_semantic_1.csv,SINGLE,high,59.7,only_one_run,page_556_semantic_1.csv=59.7,True,2026-06-09T19:52:10.637772
page_557,557,1,1,page_557_semantic_1.csv,SINGLE,high,60.1,only_one_run,page_557_semantic_1.csv=60.1,True,2026-06-09T19:52:13.855969
page_558,558,1,1,page_558_semantic_1.csv,SINGLE,high,52.4,only_one_run,page_558_semantic_1.csv=52.4,True,2026-06-09T19:52:17.259437
page_559,559,1,1,page_559_semantic_1.csv,SINGLE,high,41.0,only_one_run,page_559_semantic_1.csv=41.0,True,2026-06-09T19:52:20.920106
page_560,560,1,1,page_560_semantic_1.csv,SINGLE,high,68.3,only_one_run,page_560_semantic_1.csv=68.3,True,2026-06-09T19:52:24.810848
page_561,561,1,1,page_561_semantic_1.csv,SINGLE,high,60.1,only_one_run,page_561_semantic_1.csv=60.1,True,2026-06-09T19:52:28.568327
page_562,562,1,1,page_562_semantic_1.csv,SINGLE,high,55.9,only_one_run,page_562_semantic_1.csv=55.9,True,2026-06-09T19:52:32.272600
page_563,563,1,0,page_563_semantic_1.csv,SINGLE,high,33.7,only_one_run,page_563_semantic_1.csv=33.7,True,2026-06-09T19:52:35.870591
page_564,564,1,1,page_564_semantic_1.csv,SINGLE,high,58.5,only_one_run,page_564_semantic_1.csv=58.5,True,2026-06-09T19:52:39.451369
page_565,565,1,1,page_565_semantic_1.csv,SINGLE,high,60.1,only_one_run,page_565_semantic_1.csv=60.1,True,2026-06-09T19:52:43.221814
page_566,566,1,1,page_566_semantic_1.csv,SINGLE,high,64.9,only_one_run,page_566_semantic_1.csv=64.9,True,2026-06-09T19:52:47.280960
page_567,567,1,1,page_567_semantic_1.csv,SINGLE,high,57.7,only_one_run,page_567_semantic_1.csv=57.7,True,2026-06-09T19:52:51.128402
page_568,568,1,1,page_568_semantic_1.csv,SINGLE,high,60.0,only_one_run,page_568_semantic_1.csv=60.0,True,2026-06-09T19:52:54.504978
page_569,569,1,1,page_569_semantic_1.csv,SINGLE,high,59.4,only_one_run,page_569_semantic_1.csv=59.4,True,2026-06-09T19:52:58.296833
page_570,570,1,1,page_570_semantic_1.csv,SINGLE,high,58.3,only_one_run,page_570_semantic_1.csv=58.3,True,2026-06-09T19:53:02.085589
page_572,572,3,3,page_572_semantic_2.csv,TIER2,high,52.6,"Run 2 accurately captures the complete content with correctly formatted information, matching Run 1 exactly and with fully accurate capitalization and punctuation.",page_572_semantic_1.csv=52.6; page_572_semantic_2.csv=52.6; page_572_semantic_3.csv=52.6,True,2026-06-09T19:53:09.048911
page_573,573,3,0,page_573_semantic_1.csv,FAILED,low,21.53,all_runs_excluded_picked_most_rows,page_573_semantic_1.csv=21.5; page_573_semantic_2.csv=21.5; page_573_semantic_3.csv=21.5,True,2026-06-09T19:53:12.427831
page_574,574,3,0,page_574_semantic_2.csv,FAILED,low,14.3,all_runs_excluded_picked_most_rows,page_574_semantic_1.csv=14.1; page_574_semantic_2.csv=14.3; page_574_semantic_3.csv=14.1,True,2026-06-09T19:53:15.807403
page_575,575,3,3,page_575_semantic_2.csv,TIER2,high,46.96,"Run 2 is most complete, accurately capturing names and explicit categories, and providing the most detailed and relevant address information necessary for geocoding, especially important with Venetian addresses.",page_575_semantic_1.csv=47.0; page_575_semantic_2.csv=47.0; page_575_semantic_3.csv=47.0,True,2026-06-09T19:53:22.353465
provincia,0,0,0,,FAILED,,,no_semantic_files_found,,False,2026-06-09T19:53:22.500210
